query_ASN,query_main_type,query_main_scope,query_main_continent,query_main_industry,query_main_traffic,query_main_policy,query_AS_rank_total,query_AS_rank_customer,query_AS_rank_peer,query_AS_rank_provider,neighbor_rank,neighbor_ASN,neighbor_main_type,neighbor_main_scope,neighbor_main_continent,neighbor_main_industry,neighbor_main_traffic,neighbor_main_policy,neighbor_AS_rank_total,neighbor_AS_rank_customer,neighbor_AS_rank_peer,neighbor_AS_rank_provider,cosine_similarity,same_type,same_scope,same_continent,same_industry,same_traffic,same_policy
50304,Content,North America,North America,"Media, Publishing, and Broadcasting",Balanced,general_Open,0.6830556576592208,0.3665945125585824,0.6958716051363412,0.1415209988221526,1,39122,Cable/DSL/ISP,Global,Africa,Computer and Information Technology,Balanced,general_Restrictive,0.8158447635204296,0.2921194884784231,0.8366875062053634,0.3286015831816775,0.44664708,0,0,0,0,1,0
50304,Content,North America,North America,"Media, Publishing, and Broadcasting",Balanced,general_Open,0.6830556576592208,0.3665945125585824,0.6958716051363412,0.1415209988221526,2,12301,Cable/DSL/ISP,Regional,Europe,Computer and Information Technology,Balanced,general_Open,0.5610666467416944,0.4384894168402058,0.5382703432916638,0.2830419976443053,0.44349158,0,0,0,0,1,1
50304,Content,North America,North America,"Media, Publishing, and Broadcasting",Balanced,general_Open,0.6830556576592208,0.3665945125585824,0.6958716051363412,0.1415209988221526,3,14742,Government,Europe,Europe,Computer and Information Technology,Balanced,general_Open,0.3512489383037624,0.3467375816140981,0.0776642248977423,0.2830419976443053,0.43286538,0,0,0,0,1,1
50304,Content,North America,North America,"Media, Publishing, and Broadcasting",Balanced,general_Open,0.6830556576592208,0.3665945125585824,0.6958716051363412,0.1415209988221526,4,49461,NSP,Regional,South America,Computer and Information Technology,Mostly Inbound,general_Open,0.3512489383037624,0.0,0.3299119977533899,0.3972996726178786,0.42777508,0,0,0,0,0,1
50304,Content,North America,North America,"Media, Publishing, and Broadcasting",Balanced,general_Open,0.6830556576592208,0.3665945125585824,0.6958716051363412,0.1415209988221526,5,29205,Cable/DSL/ISP,Regional,Europe,Computer and Information Technology,Mostly Inbound,general_Restrictive,0.1198823505463869,0.0789418314386617,0.0,0.1415209988221526,0.41855416,0,0,0,0,0,0
34984,Content,Asia Pacific,Oceania,Computer and Information Technology,Mostly Outbound,general_Selective,0.6059479348593024,0.6255992128426466,0.2579949706554608,0.3972996726178786,1,32098,Content,Europe,Europe,Computer and Information Technology,Mostly Outbound,general_Open,0.5617029262007144,0.5186364340092083,0.4807279266184263,0.3658264750198675,0.39206377,1,0,0,1,1,0
34984,Content,Asia Pacific,Oceania,Computer and Information Technology,Mostly Outbound,general_Selective,0.6059479348593024,0.6255992128426466,0.2579949706554608,0.3972996726178786,2,1764,Content,Global,Europe,Computer and Information Technology,Balanced,general_Open,0.7380860655097424,0.5413815797269066,0.7411521694946139,0.3658264750198675,0.37444276,1,0,0,1,0,0
34984,Content,Asia Pacific,Oceania,Computer and Information Technology,Mostly Outbound,general_Selective,0.6059479348593024,0.6255992128426466,0.2579949706554608,0.3972996726178786,3,27065,Cable/DSL/ISP,Europe,Europe,Computer and Information Technology,Mostly Inbound,general_Open,0.3213019456489204,0.3291815165757204,0.0,0.1415209988221526,0.3612644,0,0,0,1,0,0
34984,Content,Asia Pacific,Oceania,Computer and Information Technology,Mostly Outbound,general_Selective,0.6059479348593024,0.6255992128426466,0.2579949706554608,0.3972996726178786,4,8262,NSP,Europe,Europe,Computer and Information Technology,Balanced,general_Selective,0.5989617660404615,0.468183267208867,0.5786925355499026,0.4245629964664579,0.347098,0,0,0,1,0,1
34984,Content,Asia Pacific,Oceania,Computer and Information Technology,Mostly Outbound,general_Selective,0.6059479348593024,0.6255992128426466,0.2579949706554608,0.3972996726178786,5,12297,Enterprise,Regional,Europe,Construction and Real Estate,Balanced,general_Restrictive,0.4177875441087241,0.3873589302864823,0.3034256298682144,0.2243054761977148,0.34689638,0,0,0,0,0,0
15694,Content,Global,North America,Computer and Information Technology,Mostly Outbound,general_Open,0.6020733875633741,0.5627986582021834,0.522518727277317,0.3286015831816775,1,57367,Cable/DSL/ISP,Regional,Europe,Computer and Information Technology,Mostly Inbound,general_Open,0.075637341887799,0.0,0.0,0.1415209988221526,0.57481235,0,0,0,1,0,1
15694,Content,Global,North America,Computer and Information Technology,Mostly Outbound,general_Open,0.6020733875633741,0.5627986582021834,0.522518727277317,0.3286015831816775,2,25557,Cable/DSL/ISP,North America,North America,Computer and Information Technology,Balanced,general_Open,0.271157034321985,0.2368254943159852,0.1230948841104959,0.2243054761977148,0.5349537,0,0,1,1,0,1
15694,Content,Global,North America,Computer and Information Technology,Mostly Outbound,general_Open,0.6020733875633741,0.5627986582021834,0.522518727277317,0.3286015831816775,3,24724,Content,North America,North America,Service,Balanced,general_Open,0.5875648136205935,0.4584432333615541,0.5693499771285486,0.2243054761977148,0.5234378,1,0,1,0,0,1
15694,Content,Global,North America,Computer and Information Technology,Mostly Outbound,general_Open,0.6020733875633741,0.5627986582021834,0.522518727277317,0.3286015831816775,4,28725,NSP,Regional,Europe,Computer and Information Technology,Balanced,general_Restrictive,0.5731365748966041,0.3619453368845146,0.5727767210258452,0.2243054761977148,0.47876978,0,0,0,1,0,0
15694,Content,Global,North America,Computer and Information Technology,Mostly Outbound,general_Open,0.6020733875633741,0.5627986582021834,0.522518727277317,0.3286015831816775,5,49600,Cable/DSL/ISP,Regional,South America,Computer and Information Technology,Heavy Inbound,general_Open,0.4078605564742523,0.2730938677120423,0.3733594938299502,0.3286015831816775,0.4582502,0,0,0,1,0,1
24724,Content,North America,North America,Service,Balanced,general_Open,0.5875648136205935,0.4584432333615541,0.5693499771285486,0.2243054761977148,1,28725,NSP,Regional,Europe,Computer and Information Technology,Balanced,general_Restrictive,0.5731365748966041,0.3619453368845146,0.5727767210258452,0.2243054761977148,0.55653644,0,0,0,0,1,0
24724,Content,North America,North America,Service,Balanced,general_Open,0.5875648136205935,0.4584432333615541,0.5693499771285486,0.2243054761977148,2,15694,Content,Global,North America,Computer and Information Technology,Mostly Outbound,general_Open,0.6020733875633741,0.5627986582021834,0.522518727277317,0.3286015831816775,0.5234378,1,0,1,0,0,1
24724,Content,North America,North America,Service,Balanced,general_Open,0.5875648136205935,0.4584432333615541,0.5693499771285486,0.2243054761977148,3,25557,Cable/DSL/ISP,North America,North America,Computer and Information Technology,Balanced,general_Open,0.271157034321985,0.2368254943159852,0.1230948841104959,0.2243054761977148,0.5181912,0,1,1,0,1,1
24724,Content,North America,North America,Service,Balanced,general_Open,0.5875648136205935,0.4584432333615541,0.5693499771285486,0.2243054761977148,4,39392,Cable/DSL/ISP,Regional,Europe,Computer and Information Technology,Mostly Inbound,general_Selective,0.5139115558110091,0.5162131726171301,0.3034256298682144,0.3286015831816775,0.4884758,0,0,0,0,0,0
24724,Content,North America,North America,Service,Balanced,general_Open,0.5875648136205935,0.4584432333615541,0.5693499771285486,0.2243054761977148,5,8257,NSP,Global,North America,Computer and Information Technology,Heavy Inbound,general_Open,0.075637341887799,0.0,0.0,0.1415209988221526,0.4804174,0,0,1,0,0,1
61832,Enterprise,Regional,Asia,Computer and Information Technology,Balanced,general_Open,0.6441049000821648,0.6283771307727404,0.5276830418930033,0.4245629964664579,1,28598,NSP,Global,Europe,Computer and Information Technology,Mostly Inbound,general_Open,0.5834850256261336,0.5560973731578952,0.4776153433534546,0.4486109523954297,0.5330309,0,0,0,1,0,1
61832,Enterprise,Regional,Asia,Computer and Information Technology,Balanced,general_Open,0.6441049000821648,0.6283771307727404,0.5276830418930033,0.4245629964664579,2,28258,Cable/DSL/ISP,Regional,North America,Computer and Information Technology,Mostly Inbound,general_Selective,0.3747222401080045,0.3005595704842305,0.2956952689322079,0.3286015831816775,0.45082575,0,1,0,1,0,0
61832,Enterprise,Regional,Asia,Computer and Information Technology,Balanced,general_Open,0.6441049000821648,0.6283771307727404,0.5276830418930033,0.4245629964664579,3,28658,Content,Europe,Europe,Computer and Information Technology,Mostly Outbound,general_Open,0.302549367551196,0.1832972562792912,0.2579949706554608,0.2243054761977148,0.3966858,0,0,0,1,0,1
61832,Enterprise,Regional,Asia,Computer and Information Technology,Balanced,general_Open,0.6441049000821648,0.6283771307727404,0.5276830418930033,0.4245629964664579,4,28624,Cable/DSL/ISP,Middle East,Asia,Computer and Information Technology,Mostly Inbound,general_Selective,0.3940292052646221,0.2921194884784231,0.3411259281449615,0.3286015831816775,0.3956786,0,0,1,1,0,0
61832,Enterprise,Regional,Asia,Computer and Information Technology,Balanced,general_Open,0.6441049000821648,0.6283771307727404,0.5276830418930033,0.4245629964664579,5,53125,Cable/DSL/ISP,Europe,Europe,"Retail Stores, Wholesale, and E-commerce Sites",Mostly Inbound,general_Open,0.075637341887799,0.0,0.0,0.1415209988221526,0.3844032,0,0,0,0,0,1
23764,Enterprise,Europe,Europe,"Retail Stores, Wholesale, and E-commerce Sites",Balanced,general_Open,0.6046716440755945,0.4901856209157115,0.5734496707491301,0.5660839952886106,1,55329,Cable/DSL/ISP,Asia Pacific,Asia,Computer and Information Technology,Mostly Inbound,general_Open,0.7813183372653336,0.3411809191566147,0.8000577172703613,0.3972996726178786,0.40772775,0,0,0,0,0,1
23764,Enterprise,Europe,Europe,"Retail Stores, Wholesale, and E-commerce Sites",Balanced,general_Open,0.6046716440755945,0.4901856209157115,0.5734496707491301,0.5660839952886106,2,36678,Content,Europe,Europe,Computer and Information Technology,Balanced,general_Open,0.195519692434186,0.0789418314386617,0.0,0.3286015831816775,0.36032763,0,1,1,0,1,1
23764,Enterprise,Europe,Europe,"Retail Stores, Wholesale, and E-commerce Sites",Balanced,general_Open,0.6046716440755945,0.4901856209157115,0.5734496707491301,0.5660839952886106,3,4812,Educational/Research,Regional,North America,Education and Research,Mostly Inbound,general_Selective,0.4449474835284661,0.4604590202984465,0.0,0.2243054761977148,0.35268694,0,0,0,0,0,0
23764,Enterprise,Europe,Europe,"Retail Stores, Wholesale, and E-commerce Sites",Balanced,general_Open,0.6046716440755945,0.4901856209157115,0.5734496707491301,0.5660839952886106,4,27750,NSP,North America,North America,Computer and Information Technology,Heavy Outbound,general_Open,0.3154020429805729,0.2502396851370587,0.2007591090082382,0.3286015831816775,0.30892783,0,0,0,0,0,1
23764,Enterprise,Europe,Europe,"Retail Stores, Wholesale, and E-commerce Sites",Balanced,general_Open,0.6046716440755945,0.4901856209157115,0.5734496707491301,0.5660839952886106,5,56309,Cable/DSL/ISP,Regional,Europe,Computer and Information Technology,Heavy Inbound,general_Open,0.151274683775598,0.0,0.0776642248977423,0.2243054761977148,0.30566648,0,0,1,0,0,1
28663,Enterprise,Global,Europe,"Retail Stores, Wholesale, and E-commerce Sites",Mostly Inbound,general_Open,0.5597828481924568,0.315767325754647,0.560671127547875,0.3658264750198675,1,9269,Cable/DSL/ISP,Asia Pacific,Asia,Computer and Information Technology,Mostly Inbound,general_Open,0.6205719526803474,0.1251198425685293,0.631354464485411,0.5388206714400312,0.3784331,0,0,0,0,1,1
28663,Enterprise,Global,Europe,"Retail Stores, Wholesale, and E-commerce Sites",Mostly Inbound,general_Open,0.5597828481924568,0.315767325754647,0.560671127547875,0.3658264750198675,2,52617,NSP,Asia Pacific,Asia,Computer and Information Technology,Balanced,general_Open,0.1756244691518812,0.0789418314386617,0.0,0.2830419976443053,0.37564123,0,0,0,0,0,1
28663,Enterprise,Global,Europe,"Retail Stores, Wholesale, and E-commerce Sites",Mostly Inbound,general_Open,0.5597828481924568,0.315767325754647,0.560671127547875,0.3658264750198675,3,49824,Cable/DSL/ISP,Regional,South America,Computer and Information Technology,Mostly Inbound,general_Selective,0.4268862801915615,0.2730938677120423,0.4015182180164765,0.3286015831816775,0.35198918,0,0,0,0,1,0
28663,Enterprise,Global,Europe,"Retail Stores, Wholesale, and E-commerce Sites",Mostly Inbound,general_Open,0.5597828481924568,0.315767325754647,0.560671127547875,0.3658264750198675,4,46031,Cable/DSL/ISP,Regional,Europe,Computer and Information Technology,Balanced,general_Open,0.195519692434186,0.1251198425685293,0.0,0.2830419976443053,0.33227226,0,0,1,0,0,1
28663,Enterprise,Global,Europe,"Retail Stores, Wholesale, and E-commerce Sites",Mostly Inbound,general_Open,0.5597828481924568,0.315767325754647,0.560671127547875,0.3658264750198675,5,22634,NSP,Global,Asia,Computer and Information Technology,Mostly Inbound,general_Restrictive,0.151274683775598,0.1251198425685293,0.0,0.1415209988221526,0.3310092,0,1,0,0,1,0
49505,Enterprise,South America,South America,Computer and Information Technology,Balanced,general_Open,0.5474936939905957,0.2730938677120423,0.5479430417878556,0.4486109523954297,1,49759,Cable/DSL/ISP,Regional,South America,Computer and Information Technology,Heavy Inbound,general_Open,0.195519692434186,0.0,0.0,0.3658264750198675,0.5274047,0,0,1,1,0,1
49505,Enterprise,South America,South America,Computer and Information Technology,Balanced,general_Open,0.5474936939905957,0.2730938677120423,0.5479430417878556,0.4486109523954297,2,51178,Content,Global,North America,Computer and Information Technology,Heavy Outbound,general_Open,0.3997737746426154,0.3353391777299171,0.3034256298682144,0.3972996726178786,0.5168074,0,0,0,1,0,1
49505,Enterprise,South America,South America,Computer and Information Technology,Balanced,general_Open,0.5474936939905957,0.2730938677120423,0.5479430417878556,0.4486109523954297,3,49813,Cable/DSL/ISP,Regional,South America,Computer and Information Technology,Heavy Inbound,general_Selective,0.3268991529274793,0.0,0.3034256298682144,0.3658264750198675,0.5147253,0,0,1,1,0,0
49505,Enterprise,South America,South America,Computer and Information Technology,Balanced,general_Open,0.5474936939905957,0.2730938677120423,0.5479430417878556,0.4486109523954297,4,64439,Content,Global,Oceania,"Retail Stores, Wholesale, and E-commerce Sites",Balanced,general_Selective,0.075637341887799,0.0,0.0,0.1415209988221526,0.50978404,0,0,0,0,1,0
49505,Enterprise,South America,South America,Computer and Information Technology,Balanced,general_Open,0.5474936939905957,0.2730938677120423,0.5479430417878556,0.4486109523954297,5,45018,NSP,Europe,Europe,Computer and Information Technology,Mostly Inbound,general_Open,0.2123408640400663,0.1578836628773235,0.0,0.2830419976443053,0.5079989,0,0,0,1,0,1
62044,Enterprise,Global,Asia,Computer and Information Technology,Mostly Inbound,general_Open,0.524222549535778,0.0,0.5256457895488494,0.5388206714400312,1,33680,Cable/DSL/ISP,North America,North America,Computer and Information Technology,Mostly Inbound,general_Open,0.2397647010927739,0.0,0.0,0.4486109523954297,0.49598446,0,0,0,1,1,1
62044,Enterprise,Global,Asia,Computer and Information Technology,Mostly Inbound,general_Open,0.524222549535778,0.0,0.5256457895488494,0.5388206714400312,2,48328,Cable/DSL/ISP,Regional,Europe,Computer and Information Technology,Balanced,general_Open,0.2123408640400663,0.0789418314386617,0.0,0.3658264750198675,0.47722846,0,0,0,1,0,1
62044,Enterprise,Global,Asia,Computer and Information Technology,Mostly Inbound,general_Open,0.524222549535778,0.0,0.5256457895488494,0.5388206714400312,3,64439,Content,Global,Oceania,"Retail Stores, Wholesale, and E-commerce Sites",Balanced,general_Selective,0.075637341887799,0.0,0.0,0.1415209988221526,0.46637002,0,1,0,0,0,0
62044,Enterprise,Global,Asia,Computer and Information Technology,Mostly Inbound,general_Open,0.524222549535778,0.0,0.5256457895488494,0.5388206714400312,4,47172,Network Services,Middle East,Asia,"Retail Stores, Wholesale, and E-commerce Sites",Balanced,general_Open,0.4555158932481096,0.0,0.458754079663699,0.3658264750198675,0.4618189,0,0,1,0,0,1
62044,Enterprise,Global,Asia,Computer and Information Technology,Mostly Inbound,general_Open,0.524222549535778,0.0,0.5256457895488494,0.5388206714400312,5,32212,Cable/DSL/ISP,Europe,Europe,Computer and Information Technology,Mostly Inbound,general_Open,0.2616622120763312,0.1251198425685293,0.2180310440344656,0.2243054761977148,0.45741272,0,0,0,1,1,1
42473,Educational/Research,Asia Pacific,Asia,Education and Research,Mostly Inbound,general_Selective,0.679233887434048,0.3619453368845146,0.6847641990362169,0.7076049941107633,1,7643,Cable/DSL/ISP,Regional,North America,Computer and Information Technology,Mostly Inbound,general_Open,0.1198823505463869,0.0,0.0,0.2243054761977148,0.43479887,0,0,0,0,1,0
42473,Educational/Research,Asia Pacific,Asia,Education and Research,Mostly Inbound,general_Selective,0.679233887434048,0.3619453368845146,0.6847641990362169,0.7076049941107633,2,42360,Educational/Research,Asia Pacific,Asia,Education and Research,Mostly Inbound,general_Open,0.075637341887799,0.0,0.0,0.1415209988221526,0.43391696,1,1,1,1,1,0
42473,Educational/Research,Asia Pacific,Asia,Education and Research,Mostly Inbound,general_Selective,0.679233887434048,0.3619453368845146,0.6847641990362169,0.7076049941107633,3,15850,Cable/DSL/ISP,Regional,South America,Computer and Information Technology,Mostly Inbound,general_Selective,0.226912025663397,0.0,0.0,0.4245629964664579,0.43343753,0,0,0,0,1,1
42473,Educational/Research,Asia Pacific,Asia,Education and Research,Mostly Inbound,general_Selective,0.679233887434048,0.3619453368845146,0.6847641990362169,0.7076049941107633,4,12257,Enterprise,Regional,Europe,Computer and Information Technology,Balanced,general_Open,0.3322232145864533,0.0,0.0,0.6216051488155935,0.4310873,0,0,0,0,0,0
42473,Educational/Research,Asia Pacific,Asia,Education and Research,Mostly Inbound,general_Selective,0.679233887434048,0.3619453368845146,0.6847641990362169,0.7076049941107633,5,54994,NSP,Global,Oceania,Computer and Information Technology,Balanced,general_Selective,0.591497549803971,0.0,0.5707332760825732,0.8491259929329158,0.42854238,0,0,0,0,0,1
553,Educational/Research,Regional,Europe,Education and Research,Balanced,general_Open,0.6688118760164872,0.3084170988478205,0.6825056407520215,0.2830419976443053,1,6799,Cable/DSL/ISP,Regional,North America,Computer and Information Technology,Heavy Inbound,general_Selective,0.3969392875367194,0.4081233480143821,0.0776642248977423,0.1415209988221526,0.48010397,0,1,0,0,0,0
553,Educational/Research,Regional,Europe,Education and Research,Balanced,general_Open,0.6688118760164872,0.3084170988478205,0.6825056407520215,0.2830419976443053,2,8648,Cable/DSL/ISP,Asia Pacific,Oceania,Computer and Information Technology,Mostly Inbound,general_Open,0.4430821113006932,0.0,0.4490048210059263,0.2830419976443053,0.43136272,0,0,0,0,0,1
553,Educational/Research,Regional,Europe,Education and Research,Balanced,general_Open,0.6688118760164872,0.3084170988478205,0.6825056407520215,0.2830419976443053,3,12306,Cable/DSL/ISP,Regional,Europe,Computer and Information Technology,Mostly Inbound,general_Open,0.4754111165304144,0.3467375816140981,0.4448545023795747,0.3658264750198675,0.41707295,0,1,1,0,0,1
553,Educational/Research,Regional,Europe,Education and Research,Balanced,general_Open,0.6688118760164872,0.3084170988478205,0.6825056407520215,0.2830419976443053,4,28725,NSP,Regional,Europe,Computer and Information Technology,Balanced,general_Restrictive,0.5731365748966041,0.3619453368845146,0.5727767210258452,0.2243054761977148,0.39950225,0,1,1,0,1,0
553,Educational/Research,Regional,Europe,Education and Research,Balanced,general_Open,0.6688118760164872,0.3084170988478205,0.6825056407520215,0.2830419976443053,5,6693,Cable/DSL/ISP,Regional,South America,Computer and Information Technology,Mostly Inbound,general_Open,0.1198823505463869,0.0,0.0,0.2243054761977148,0.38872305,0,1,0,0,0,1
1798,Educational/Research,Europe,Europe,Computer and Information Technology,Balanced,general_Open,0.6410819472678532,0.0,0.6563567604476448,0.3972996726178786,1,32546,NSP,Regional,Europe,Computer and Information Technology,Mostly Outbound,general_Open,0.195519692434186,0.0,0.1230948841104959,0.2830419976443053,0.54934704,0,0,1,1,0,1
1798,Educational/Research,Europe,Europe,Computer and Information Technology,Balanced,general_Open,0.6410819472678532,0.0,0.6563567604476448,0.3972996726178786,2,57136,Content,Regional,Europe,Computer and Information Technology,Balanced,general_Open,0.3268991529274793,0.2622390877179529,0.2180310440344656,0.3286015831816775,0.5403137,0,0,1,1,1,1
1798,Educational/Research,Europe,Europe,Computer and Information Technology,Balanced,general_Open,0.6410819472678532,0.0,0.6563567604476448,0.3972996726178786,3,35676,Cable/DSL/ISP,Asia Pacific,Asia,Computer and Information Technology,Mostly Inbound,general_Open,0.405230992654961,0.0,0.4045881577825074,0.3286015831816775,0.5387049,0,0,0,1,0,1
1798,Educational/Research,Europe,Europe,Computer and Information Technology,Balanced,general_Open,0.6410819472678532,0.0,0.6563567604476448,0.3972996726178786,4,20799,NSP,Global,South America,Computer and Information Technology,Mostly Outbound,general_Open,0.4636026750797467,0.1251198425685293,0.469433184256446,0.2243054761977148,0.5350908,0,0,0,1,0,1
1798,Educational/Research,Europe,Europe,Computer and Information Technology,Balanced,general_Open,0.6410819472678532,0.0,0.6563567604476448,0.3972996726178786,5,7872,Non-Profit,Regional,Europe,Computer and Information Technology,Mostly Inbound,general_Open,0.1198823505463869,0.0,0.0,0.2243054761977148,0.53435814,0,0,1,1,0,1
513,Non-Profit,Europe,Europe,Computer and Information Technology,Mostly Outbound,general_Open,0.5046845168115123,0.2216177390455688,0.5041847388764527,0.3972996726178786,1,42275,NSP,Global,Asia,Computer and Information Technology,Mostly Inbound,general_Selective,0.302549367551196,0.0,0.2956952689322079,0.2243054761977148,0.49087065,0,0,0,1,0,0
513,Non-Profit,Europe,Europe,Computer and Information Technology,Mostly Outbound,general_Open,0.5046845168115123,0.2216177390455688,0.5041847388764527,0.3972996726178786,2,8298,Cable/DSL/ISP,Regional,Europe,Computer and Information Technology,Balanced,general_Open,0.6939669906424516,0.2622390877179529,0.7098161716971649,0.3658264750198675,0.44243824,0,0,1,1,0,1
513,Non-Profit,Europe,Europe,Computer and Information Technology,Mostly Outbound,general_Open,0.5046845168115123,0.2216177390455688,0.5041847388764527,0.3972996726178786,3,43418,NSP,Global,North America,Computer and Information Technology,Balanced,general_Selective,0.2798914240962284,0.1832972562792912,0.2180310440344656,0.2243054761977148,0.42825466,0,0,0,1,0,0
513,Non-Profit,Europe,Europe,Computer and Information Technology,Mostly Outbound,general_Open,0.5046845168115123,0.2216177390455688,0.5041847388764527,0.3972996726178786,4,8283,NSP,Europe,Europe,Computer and Information Technology,Balanced,general_Selective,0.6515937537435297,0.3084170988478205,0.6637879335099813,0.3286015831816775,0.42685568,0,1,1,1,0,0
513,Non-Profit,Europe,Europe,Computer and Information Technology,Mostly Outbound,general_Open,0.5046845168115123,0.2216177390455688,0.5041847388764527,0.3972996726178786,5,55260,Content,Asia Pacific,Asia,Computer and Information Technology,Mostly Outbound,general_Open,0.1198823505463869,0.0,0.0,0.2243054761977148,0.40997544,0,0,0,1,1,1
34872,Non-Profit,Africa,Africa,Community Groups and Nonprofits,Balanced,general_Open,0.4754111165304144,0.375359527705588,0.4360620880689312,0.2830419976443053,1,42159,Cable/DSL/ISP,Asia Pacific,Oceania,Computer and Information Technology,Mostly Inbound,general_Open,0.1198823505463869,0.0,0.0,0.2243054761977148,0.5976105,0,0,0,0,0,1
34872,Non-Profit,Africa,Africa,Community Groups and Nonprofits,Balanced,general_Open,0.4754111165304144,0.375359527705588,0.4360620880689312,0.2830419976443053,2,43995,Cable/DSL/ISP,Europe,Europe,Computer and Information Technology,Mostly Inbound,general_Open,0.075637341887799,0.0,0.0,0.1415209988221526,0.5171705,0,0,0,0,0,1
34872,Non-Profit,Africa,Africa,Community Groups and Nonprofits,Balanced,general_Open,0.4754111165304144,0.375359527705588,0.4360620880689312,0.2830419976443053,3,60404,Enterprise,North America,North America,"Retail Stores, Wholesale, and E-commerce Sites",Mostly Outbound,general_Selective,0.3747222401080045,0.204061674007191,0.3560875588037229,0.2243054761977148,0.48103347,0,0,0,0,0,0
34872,Non-Profit,Africa,Africa,Community Groups and Nonprofits,Balanced,general_Open,0.4754111165304144,0.375359527705588,0.4360620880689312,0.2830419976443053,4,34779,Content,Africa,Africa,Service,Heavy Inbound,general_Open,0.5597828481924568,0.5137372275239919,0.4822523826802498,0.3658264750198675,0.47784898,0,1,1,0,0,1
34872,Non-Profit,Africa,Africa,Community Groups and Nonprofits,Balanced,general_Open,0.4754111165304144,0.375359527705588,0.4360620880689312,0.2830419976443053,5,39519,Cable/DSL/ISP,Regional,Europe,Computer and Information Technology,Balanced,general_Open,0.075637341887799,0.0,0.0,0.1415209988221526,0.47692108,0,0,0,0,1,1
14041,Non-Profit,Global,North America,"Retail Stores, Wholesale, and E-commerce Sites",Balanced,general_Open,0.391039384868372,0.3665945125585824,0.2180310440344656,0.3658264750198675,1,11956,NSP,Regional,Europe,Computer and Information Technology,Balanced,general_Open,0.1756244691518812,0.0789418314386617,0.0,0.2830419976443053,0.5571004,0,0,0,0,1,1
14041,Non-Profit,Global,North America,"Retail Stores, Wholesale, and E-commerce Sites",Balanced,general_Open,0.391039384868372,0.3665945125585824,0.2180310440344656,0.3658264750198675,2,101,Educational/Research,Regional,North America,Education and Research,Balanced,general_Open,0.4392528897034634,0.3467375816140981,0.3847638164374515,0.3658264750198675,0.5204604,0,0,1,0,1,1
14041,Non-Profit,Global,North America,"Retail Stores, Wholesale, and E-commerce Sites",Balanced,general_Open,0.391039384868372,0.3665945125585824,0.2180310440344656,0.3658264750198675,3,226,Educational/Research,Regional,North America,Education and Research,Mostly Inbound,general_Open,0.4177875441087241,0.3226718026257777,0.3692846523314878,0.2830419976443053,0.42918918,0,0,1,0,0,1
14041,Non-Profit,Global,North America,"Retail Stores, Wholesale, and E-commerce Sites",Balanced,general_Open,0.391039384868372,0.3665945125585824,0.2180310440344656,0.3658264750198675,4,6702,Cable/DSL/ISP,Regional,North America,Computer and Information Technology,Mostly Inbound,general_Selective,0.3555287659840274,0.3226718026257777,0.2180310440344656,0.2830419976443053,0.42200392,0,0,1,0,0,0
14041,Non-Profit,Global,North America,"Retail Stores, Wholesale, and E-commerce Sites",Balanced,general_Open,0.391039384868372,0.3665945125585824,0.2180310440344656,0.3658264750198675,5,22950,Cable/DSL/ISP,Asia Pacific,Asia,Computer and Information Technology,Mostly Inbound,general_Open,0.1198823505463869,0.0,0.0,0.2243054761977148,0.4107538,0,0,0,0,0,1
47169,Non-Profit,Europe,Europe,Community Groups and Nonprofits,Balanced,general_Open,0.3781867094389951,0.3665945125585824,0.1803307457577184,0.2830419976443053,1,49250,Cable/DSL/ISP,Regional,South America,Computer and Information Technology,Balanced,general_Open,0.2512618110396803,0.0,0.2329926746932269,0.2243054761977148,0.54151,0,0,0,0,1,1
47169,Non-Profit,Europe,Europe,Community Groups and Nonprofits,Balanced,general_Open,0.3781867094389951,0.3665945125585824,0.1803307457577184,0.2830419976443053,2,12301,Cable/DSL/ISP,Regional,Europe,Computer and Information Technology,Balanced,general_Open,0.5610666467416944,0.4384894168402058,0.5382703432916638,0.2830419976443053,0.4628823,0,0,1,0,1,1
47169,Non-Profit,Europe,Europe,Community Groups and Nonprofits,Balanced,general_Open,0.3781867094389951,0.3665945125585824,0.1803307457577184,0.2830419976443053,3,44655,Cable/DSL/ISP,Europe,Europe,Computer and Information Technology,Mostly Inbound,general_Open,0.3154020429805729,0.2368254943159852,0.2329926746932269,0.2830419976443053,0.4623333,0,1,1,0,0,1
47169,Non-Profit,Europe,Europe,Community Groups and Nonprofits,Balanced,general_Open,0.3781867094389951,0.3665945125585824,0.1803307457577184,0.2830419976443053,4,49729,Cable/DSL/ISP,Regional,South America,Computer and Information Technology,Mostly Inbound,general_Open,0.1756244691518812,0.0,0.0,0.3286015831816775,0.44685724,0,0,0,0,0,1
47169,Non-Profit,Europe,Europe,Community Groups and Nonprofits,Balanced,general_Open,0.3781867094389951,0.3665945125585824,0.1803307457577184,0.2830419976443053,5,11290,Content,North America,North America,Computer and Information Technology,Heavy Outbound,general_Open,0.2955068196982682,0.204061674007191,0.2007591090082382,0.3286015831816775,0.42564726,0,0,0,0,0,1
